0,1501,3.00236e-06,9149.7,1374.37,-8075.03
1,3001,3.06204e-06,9131.48,1310.96,8079.21
2,1502,2.20976e-06,9107.7,1742.67,-7797.71
3,2755,2.64765e-06,7736.47,-4654.67,5007.17
4,1502,2.27143e-06,9127.79,1685.89,-7826.87
5,1906,2.53416e-06,7567.79,5233.34,-4136.41
6,2956,2.32192e-06,8766.75,-3636.56,6763.52
7,1854,2.68639e-06,7866.84,-5219.61,-4609.44
8,1906,2.21091e-06,7570.58,5212.98,-4114.85
9,2453,2.7045e-06,6975.02,-5889.11,1855.3
10,2506,2.11094e-06,7209.73,5710.89,2714.1
11,1657,3.26629e-06,8555.86,-2820.6,-7184.57
12,1704,2.72663e-06,8310.61,4196.2,-6064.5
13,1855,3.41793e-06,7798.1,-4845.86,-5138.01
14,2507,3.02278e-06,7228.33,5916.47,2633.32
15,2606,2.1665e-06,7385.73,5430.54,3530.53
16,1954,3.19926e-06,7248.54,-5355.18,-3718.83
17,2153,2.86105e-06,6856.77,-5932.4,-1430.64
18,2705,2.91457e-06,7727.25,4753.27,5001.65
19,2957,2.94343e-06,8570.84,-2761.84,7134.37
20,2855,3.14816e-06,8096.86,-4351.58,5827.49
21,2353,3.32704e-06,6835.76,-6167.48,195.09
22,2307,3.11916e-06,6767.69,6074.83,308.193
23,2654,3.11647e-06,7299.14,-5464.37,3606.23
24,3059,2.14125e-06,9312.13,-1396.59,8037.93
25,1604,3.42704e-06,8499.18,3920.98,-6636.83
26,1603,3.0845e-06,8598.78,3172.09,-7038.49
27,2207,3.37241e-06,6681.84,6029.91,-483.566
28,2253,2.66283e-06,6761.73,-5955.71,-516.674
29,1559,3.43706e-06,8969.95,-1049.18,-8064.53
30,1805,2.6588e-06,7771,4928.84,-4800.71
31,2054,2.47896e-06,7227.71,-5652.47,-2888.65
32,2705,2.60432e-06,7777.14,4571.71,5124.98
33,2654,2.09102e-06,7353.03,-5270.12,3697.86
34,2153,3.01598e-06,7083.71,-6235.84,-1115.42
35,2153,2.95342e-06,6861.29,-5899.91,-1643.21
36,1704,2.9962e-06,8313.85,3903.93,-6339.57
37,2453,2.65141e-06,6927.98,-5947.68,1444.52
38,1954,2.20122e-06,7366.42,-5463.71,-3434.45
39,2654,3.08574e-06,7624.1,-5302.18,4308.42
40,2107,3.00983e-06,7062.74,6228.89,-1116.63
41,1755,2.1838e-06,8268.73,-4713.68,-5503.05
42,1558,2.23229e-06,9213.02,-1565.13,-7925.1
43,1906,3.18999e-06,7362.02,5272.16,-4019.19
44,2706,3.32274e-06,7754.17,5167.19,4732.41
45,1906,2.0962e-06,7638.62,5803.05,-3353.03
46,1558,2.95372e-06,9068.05,-2183.05,-7804.46
47,2606,2.52685e-06,7345.83,5226.53,3817.77
48,2353,3.33021e-06,6878.2,-6206.95,158.913
49,2606,2.10778e-06,7447.32,5157.6,4006.82
50,1604,3.4263e-06,8463.47,3501.5,-6831.15
51,2903,2.25646e-06,8660.46,3115.68,6922
52,2755,2.87906e-06,7729.98,-4705.32,5027.03
53,1500,2.7328e-06,9184.3,382.861,-8138.78
54,1656,2.82494e-06,8565.13,-3512.04,-6763.5
